id,epoch,epoch_size,num_samples,total_workload,batch_size,lr,initial_loss,loss,acc,throughput
14,25,20000,500000,1340000,512,0.004,6.9171554,1.666956071,0.34425,2749.045895
14,26,20000,520000,1340000,512,0.004,6.9171554,1.642810654,0.3435,2747.072412
14,27,20000,540000,1340000,512,0.004,6.9171554,1.728444818,0.32025,2737.423965
14,28,20000,560000,1340000,512,0.004,6.9171554,1.612696387,0.361,2746.895141
14,29,20000,580000,1340000,512,0.004,6.9171554,1.554247268,0.388,2747.612451
14,30,20000,600000,1340000,512,0.004,6.9171554,1.475467466,0.42,2735.756786
14,31,20000,620000,1340000,512,0.004,6.9171554,1.5542138,0.40675,2741.705487
14,32,20000,640000,1340000,512,0.004,6.9171554,1.464247063,0.44125,2746.085055
14,33,20000,660000,1340000,512,0.004,6.9171554,1.528526511,0.4165,2745.038396
14,34,20000,680000,1340000,512,0.004,6.9171554,1.407948915,0.462,2745.331147
14,35,20000,700000,1340000,512,0.004,6.9171554,1.349416632,0.4925,2741.004109
14,36,20000,720000,1340000,512,0.004,6.9171554,1.437673975,0.468,2749.258256
14,37,20000,740000,1340000,512,0.004,6.9171554,1.34493313,0.49925,2740.123903
14,38,20000,760000,1340000,512,0.004,6.9171554,1.335101776,0.49925,2741.320037
14,39,20000,780000,1340000,512,0.004,6.9171554,1.401306532,0.48275,2743.916034
14,40,20000,800000,1340000,512,0.004,6.9171554,1.282283261,0.534,2734.961375
14,41,20000,820000,1340000,512,0.004,6.9171554,1.504296575,0.46275,2744.619409
14,42,20000,840000,1340000,512,0.004,6.9171554,1.194229364,0.57825,2733.538186
14,43,20000,860000,1340000,512,0.004,6.9171554,1.335050862,0.516,2737.717501
14,44,20000,880000,1340000,512,0.004,6.9171554,1.205571439,0.55875,2737.041219
14,45,20000,900000,1340000,512,0.004,6.9171554,1.11839224,0.59775,2744.270492
14,46,20000,920000,1340000,512,0.004,6.9171554,1.122801417,0.605,2743.712819
14,47,20000,940000,1340000,512,0.004,6.9171554,1.046737598,0.62475,2732.361825
14,48,20000,960000,1340000,512,0.004,6.9171554,1.033534501,0.635,2739.406193
14,49,20000,980000,1340000,512,0.004,6.9171554,1.031378191,0.636,2746.250961
14,50,20000,1000000,1340000,512,0.004,6.9171554,0.993141484,0.641,2750.239712
14,51,20000,1020000,1340000,512,0.004,6.9171554,1.006969739,0.645,2734.184775
14,52,20000,1040000,1340000,512,0.004,6.9171554,0.92558039,0.67,2744.290773
14,53,20000,1060000,1340000,512,0.004,6.9171554,1.008641239,0.64775,2751.841016
14,54,20000,1080000,1340000,512,0.004,6.9171554,0.906385168,0.68625,2747.375659
14,55,20000,1100000,1340000,512,0.004,6.9171554,0.918382552,0.677,2750.317833
14,56,20000,1120000,1340000,512,0.004,6.9171554,0.898753008,0.682,2743.971476
14,57,20000,1140000,1340000,512,0.004,6.9171554,0.858653635,0.69775,2732.26526
14,58,20000,1160000,1340000,512,0.004,6.9171554,0.93325671,0.67725,2751.527822
14,59,20000,1180000,1340000,512,0.004,6.9171554,0.928046495,0.68675,2748.745175
14,60,20000,1200000,1340000,512,0.004,6.9171554,0.834579792,0.708,2749.33188
14,61,20000,1220000,1340000,512,0.004,6.9171554,0.840065859,0.71625,2738.016109
14,62,20000,1240000,1340000,512,0.004,6.9171554,0.814256269,0.724,2747.602749
14,63,20000,1260000,1340000,512,0.004,6.9171554,0.824222755,0.71975,2740.480086
14,64,20000,1280000,1340000,512,0.004,6.9171554,0.863399271,0.706,2734.462409
14,65,20000,1300000,1340000,512,0.004,6.9171554,0.885013895,0.7085,2741.395486
14,66,20000,1320000,1340000,512,0.004,6.9171554,0.797456782,0.72725,2733.445297
8,1,20000,20000,880000,512,0.008,37.64913046,3.943589367,0.104166667,1571.449945
8,2,20000,40000,880000,512,0.008,37.64913046,3.592768334,0.10218254,1929.813807
8,3,20000,60000,880000,512,0.008,37.64913046,3.595013611,0.100198413,1957.390525
8,4,20000,80000,880000,512,0.008,37.64913046,3.155047767,0.123015873,1947.089667
8,5,20000,100000,880000,512,0.008,37.64913046,3.022142865,0.14781746,1978.948744
8,6,20000,120000,880000,512,0.008,37.64913046,2.977994464,0.178571429,1975.478886
8,7,20000,140000,880000,512,0.008,37.64913046,2.691098712,0.196428571,1992.415826
8,8,20000,160000,880000,512,0.008,37.64913046,2.697776273,0.224206349,1996.899993
8,9,20000,180000,880000,512,0.008,37.64913046,2.591912977,0.248015873,1981.474102
8,10,20000,200000,880000,512,0.008,37.64913046,2.55187165,0.262896825,1977.030226
8,11,20000,220000,880000,512,0.008,37.64913046,2.542663898,0.284722222,1971.16843
8,12,20000,240000,880000,512,0.008,37.64913046,2.618381683,0.301587302,1974.810189
8,13,20000,260000,880000,512,0.008,37.64913046,2.483598303,0.304563492,1971.840156
8,14,20000,280000,880000,512,0.008,37.64913046,2.412959028,0.317460317,1967.257531
8,15,20000,300000,880000,512,0.008,37.64913046,2.473013777,0.356150794,1972.144267
8,16,20000,320000,880000,512,0.008,37.64913046,2.753616329,0.338293651,1984.549903
8,17,20000,340000,880000,512,0.008,37.64913046,2.739238795,0.359126984,1984.285313
8,18,20000,360000,880000,512,0.008,37.64913046,2.591339014,0.333333333,1970.444263
8,19,20000,380000,880000,512,0.008,37.64913046,2.782709204,0.334325397,1969.019704
8,20,20000,400000,880000,512,0.008,37.64913046,2.778646935,0.408730159,1957.419082
8,21,20000,420000,880000,512,0.008,37.64913046,2.476408668,0.404761905,1986.491384
8,22,20000,440000,880000,512,0.008,37.64913046,2.256479383,0.396825397,1976.074715
8,23,20000,460000,880000,512,0.008,37.64913046,2.466103613,0.39781746,1965.465735
8,24,20000,480000,880000,512,0.008,37.64913046,2.513736375,0.320436508,1971.81207
8,25,20000,500000,880000,512,0.008,37.64913046,2.329811152,0.383928571,1973.833341
8,26,20000,520000,880000,512,0.008,37.64913046,2.254298896,0.399801587,1978.763381
8,27,20000,540000,880000,512,0.008,37.64913046,2.890152968,0.357142857,1987.664516
8,28,20000,560000,880000,512,0.008,37.64913046,2.389813647,0.407738095,1995.691295
8,29,20000,580000,880000,512,0.008,37.64913046,3.263432819,0.428571429,1993.500536
8,30,20000,600000,880000,512,0.008,37.64913046,2.671767112,0.354166667,1957.448787
8,31,20000,620000,880000,512,0.008,37.64913046,2.801958427,0.445436508,1971.717997
8,32,20000,640000,880000,512,0.008,37.64913046,2.300821535,0.416666667,1979.760648
8,33,20000,660000,880000,512,0.008,37.64913046,2.435125511,0.454365079,1985.371776
8,34,20000,680000,880000,512,0.008,37.64913046,2.3365313,0.479166667,1970.206539
8,35,20000,700000,880000,512,0.008,37.64913046,3.024388161,0.421626984,1980.47476
8,36,20000,720000,880000,512,0.008,37.64913046,2.46928997,0.469246032,1973.722632
8,37,20000,740000,880000,512,0.008,37.64913046,2.789011572,0.455357143,1985.514123
8,38,20000,760000,880000,512,0.008,37.64913046,3.871822223,0.431547619,1981.796949
8,39,20000,780000,880000,512,0.008,37.64913046,2.789909296,0.427579365,1964.068593
8,40,20000,800000,880000,512,0.008,37.64913046,2.127018496,0.444444444,1972.397916
8,41,20000,820000,880000,512,0.008,37.64913046,2.864989262,0.45734127,1973.13909
8,42,20000,840000,880000,512,0.008,37.64913046,2.313565951,0.454365079,1982.05621
8,43,20000,860000,880000,512,0.008,37.64913046,2.884289209,0.489087302,1972.728434
16,1,10000,10000,210000,1024,0.004,6.904468209,6.877067834,0.1171875,1779.241607
16,2,10000,20000,210000,1024,0.004,6.904468209,6.817020237,0.091796875,2677.340576
16,3,10000,30000,210000,1024,0.004,6.904468209,6.641712844,0.1015625,2772.822488
16,4,10000,40000,210000,1024,0.004,6.904468209,11.48855945,0.099609375,2741.784413
16,5,10000,50000,210000,1024,0.004,6.904468209,6.617701381,0.09765625,2769.776603
16,6,10000,60000,210000,1024,0.004,6.904468209,6.352817237,0.09765625,2754.258629
16,7,10000,70000,210000,1024,0.004,6.904468209,5.661067128,0.09765625,2768.612127
16,8,10000,80000,210000,1024,0.004,6.904468209,5.248593673,0.09765625,2682.821172
16,9,10000,90000,210000,1024,0.004,6.904468209,4.743244693,0.099609375,2881.529884
16,10,10000,100000,210000,1024,0.004,6.904468209,4.255097851,0.09765625,2765.903255
16,11,10000,110000,210000,1024,0.004,6.904468209,3.737329587,0.1015625,2729.799666
16,12,10000,120000,210000,1024,0.004,6.904468209,3.159141883,0.1015625,2723.024729
16,13,10000,130000,210000,1024,0.004,6.904468209,2.727097839,0.1015625,2895.842249
16,14,10000,140000,210000,1024,0.004,6.904468209,2.934051886,0.099609375,2744.412876
16,15,10000,150000,210000,1024,0.004,6.904468209,2.338631913,0.1015625,2701.299971
16,16,10000,160000,210000,1024,0.004,6.904468209,2.396255374,0.099609375,2742.596574
16,17,10000,170000,210000,1024,0.004,6.904468209,2.460049823,0.099609375,2714.8045
16,18,10000,180000,210000,1024,0.004,6.904468209,2.379482508,0.099609375,2743.410049
16,19,10000,190000,210000,1024,0.004,6.904468209,2.339740336,0.099609375,2769.892649
16,20,10000,200000,210000,1024,0.004,6.904468209,2.396836549,0.099609375,2700.496225
7,1,20000,20000,1160000,512,0.008,6.890638903,4.206854396,0.049603175,950.9820753
7,2,20000,40000,1160000,512,0.008,6.890638903,3.04516799,0.049603175,1129.769651
7,3,20000,60000,1160000,512,0.008,6.890638903,3.023409829,0.050595238,1135.042834
7,4,20000,80000,1160000,512,0.008,6.890638903,3.020384632,0.056547619,1118.559649
7,5,20000,100000,1160000,512,0.008,6.890638903,3.010897078,0.0625,1104.95383
7,6,20000,120000,1160000,512,0.008,6.890638903,2.982947953,0.080357143,1124.65708
7,7,20000,140000,1160000,512,0.008,6.890638903,2.913635127,0.088293651,1127.542136
7,8,20000,160000,1160000,512,0.008,6.890638903,2.759305276,0.143849206,1103.379461
7,9,20000,180000,1160000,512,0.008,6.890638903,2.791715086,0.143849206,1120.223253
7,10,20000,200000,1160000,512,0.008,6.890638903,2.683346681,0.180555556,1133.042236
7,11,20000,220000,1160000,512,0.008,6.890638903,2.676127851,0.170634921,1119.028278
7,12,20000,240000,1160000,512,0.008,6.890638903,2.586947665,0.178571429,1116.759539
7,13,20000,260000,1160000,512,0.008,6.890638903,2.503068492,0.198412698,1130.380593
7,14,20000,280000,1160000,512,0.008,6.890638903,2.414628267,0.223214286,1132.565526
7,15,20000,300000,1160000,512,0.008,6.890638903,2.429731987,0.235119048,1115.515553
7,16,20000,320000,1160000,512,0.008,6.890638903,2.49138537,0.221230159,1122.52965
7,17,20000,340000,1160000,512,0.008,6.890638903,2.369564179,0.254960317,1140.95171
7,18,20000,360000,1160000,512,0.008,6.890638903,2.310596466,0.279761905,1111.631852
7,19,20000,380000,1160000,512,0.008,6.890638903,2.395335376,0.25297619,1126.504955
7,20,20000,400000,1160000,512,0.008,6.890638903,2.229116544,0.286706349,1137.396027
7,21,20000,420000,1160000,512,0.008,6.890638903,2.314738758,0.29265873,1134.822486
7,22,20000,440000,1160000,512,0.008,6.890638903,2.254862551,0.295634921,1111.550334
7,23,20000,460000,1160000,512,0.008,6.890638903,2.147794418,0.331349206,1138.253861
7,24,20000,480000,1160000,512,0.008,6.890638903,2.117622394,0.344246032,1138.836324
7,25,20000,500000,1160000,512,0.008,6.890638903,2.020139527,0.366071429,1121.608411
7,26,20000,520000,1160000,512,0.008,6.890638903,2.736596584,0.261904762,1170.540294
7,27,20000,540000,1160000,512,0.008,6.890638903,2.064892776,0.364087302,1184.740298
7,28,20000,560000,1160000,512,0.008,6.890638903,1.986832853,0.369047619,1172.833641
7,29,20000,580000,1160000,512,0.008,6.890638903,2.045960151,0.365079365,1175.607357
7,30,20000,600000,1160000,512,0.008,6.890638903,2.013927821,0.375992063,1168.012523
7,31,20000,620000,1160000,512,0.008,6.890638903,2.346137244,0.314484127,1155.385174
7,32,20000,640000,1160000,512,0.008,6.890638903,1.865778297,0.410714286,1171.435245
7,33,20000,660000,1160000,512,0.008,6.890638903,2.18348445,0.339285714,1168.130657
7,34,20000,680000,1160000,512,0.008,6.890638903,1.874319728,0.430555556,1167.562709
7,35,20000,700000,1160000,512,0.008,6.890638903,1.815292515,0.428571429,1170.795718
7,36,20000,720000,1160000,512,0.008,6.890638903,1.8760873,0.404761905,1173.655759
7,37,20000,740000,1160000,512,0.008,6.890638903,2.112193268,0.349206349,1165.975729
7,38,20000,760000,1160000,512,0.008,6.890638903,1.993445083,0.382936508,1170.836699
7,39,20000,780000,1160000,512,0.008,6.890638903,1.702623934,0.472222222,1162.723943
7,40,20000,800000,1160000,512,0.008,6.890638903,1.793673832,0.45734127,1175.741063
7,41,20000,820000,1160000,512,0.008,6.890638903,1.743697297,0.452380952,1168.057243
7,42,20000,840000,1160000,512,0.008,6.890638903,1.641451839,0.485119048,1169.932343
7,43,20000,860000,1160000,512,0.008,6.890638903,1.771566074,0.452380952,1168.392226
7,44,20000,880000,1160000,512,0.008,6.890638903,1.669706367,0.492063492,1166.382746
7,45,20000,900000,1160000,512,0.008,6.890638903,1.905830964,0.41468254,1169.773741
7,46,20000,920000,1160000,512,0.008,6.890638903,1.617331788,0.49702381,1172.939003
7,47,20000,940000,1160000,512,0.008,6.890638903,1.828321043,0.444444444,1173.937632
7,48,20000,960000,1160000,512,0.008,6.890638903,1.554522999,0.511904762,1173.35647
7,49,20000,980000,1160000,512,0.008,6.890638903,1.657780666,0.503968254,1086.739021
7,50,20000,1000000,1160000,512,0.008,6.890638903,1.561012257,0.509920635,1160.179213
7,51,20000,1020000,1160000,512,0.008,6.890638903,1.512354959,0.516865079,1127.635827
7,52,20000,1040000,1160000,512,0.008,6.890638903,1.52306151,0.516865079,1122.5017
7,53,20000,1060000,1160000,512,0.008,6.890638903,1.524040919,0.494047619,1121.433977
7,54,20000,1080000,1160000,512,0.008,6.890638903,1.790887173,0.461309524,1127.769964
7,55,20000,1100000,1160000,512,0.008,6.890638903,1.425273623,0.551587302,1121.072634
7,56,20000,1120000,1160000,512,0.008,6.890638903,1.443761017,0.544642857,1157.361445
7,57,20000,1140000,1160000,512,0.008,6.890638903,1.550545434,0.515873016,1148.544634
9,1,20000,20000,1040000,512,0.008,100,17.63471073,0.089285714,1154.324276
9,2,20000,40000,1040000,512,0.008,100,3.211805016,0.163690476,1574.562213
9,3,20000,60000,1040000,512,0.008,100,2.789317057,0.154761905,1614.394677
9,4,20000,80000,1040000,512,0.008,100,2.937822059,0.19047619,1609.432702
9,5,20000,100000,1040000,512,0.008,100,2.654262163,0.1875,1614.289982
9,6,20000,120000,1040000,512,0.008,100,2.692249857,0.217261905,1622.44442
9,7,20000,140000,1040000,512,0.008,100,2.563942939,0.235119048,1624.684349
9,8,20000,160000,1040000,512,0.008,100,2.619868398,0.232142857,1613.680464
9,9,20000,180000,1040000,512,0.008,100,2.487313606,0.253968254,1608.935333
9,10,20000,200000,1040000,512,0.008,100,2.428489584,0.238095238,1614.04168
9,11,20000,220000,1040000,512,0.008,100,2.539695024,0.25,1627.222772
9,12,20000,240000,1040000,512,0.008,100,2.370686904,0.257936508,1611.198147
9,13,20000,260000,1040000,512,0.008,100,2.365772821,0.296626984,1616.100531
9,14,20000,280000,1040000,512,0.008,100,2.332974821,0.288690476,1603.471659
9,15,20000,300000,1040000,512,0.008,100,2.286048617,0.307539683,1605.192568
9,16,20000,320000,1040000,512,0.008,100,2.29519539,0.303571429,1625.188955
9,17,20000,340000,1040000,512,0.008,100,2.343716212,0.288690476,1622.656849
9,18,20000,360000,1040000,512,0.008,100,2.229715083,0.322420635,1616.943373
9,19,20000,380000,1040000,512,0.008,100,2.212584611,0.327380952,1612.290915
9,20,20000,400000,1040000,512,0.008,100,2.185986761,0.336309524,1601.440183
9,21,20000,420000,1040000,512,0.008,100,2.153329592,0.330357143,1609.232738
9,22,20000,440000,1040000,512,0.008,100,2.162329644,0.329365079,1613.039239
9,23,20000,460000,1040000,512,0.008,100,2.173292466,0.330357143,1612.209305
9,24,20000,480000,1040000,512,0.008,100,2.183702495,0.33531746,1613.126366
9,25,20000,500000,1040000,512,0.008,100,2.098910663,0.357142857,1616.166348
9,26,20000,520000,1040000,512,0.008,100,2.169362798,0.33531746,1608.767412
9,27,20000,540000,1040000,512,0.008,100,2.090636548,0.369047619,1609.633652
9,28,20000,560000,1040000,512,0.008,100,2.16373283,0.345238095,1607.552203
9,29,20000,580000,1040000,512,0.008,100,2.089990374,0.371031746,1600.612755
9,30,20000,600000,1040000,512,0.008,100,2.215638325,0.360119048,1606.664055
9,31,20000,620000,1040000,512,0.008,100,2.118684374,0.368055556,1605.100014
9,32,20000,640000,1040000,512,0.008,100,2.014909718,0.381944444,1604.269584
9,33,20000,660000,1040000,512,0.008,100,1.963143416,0.396825397,1610.909269
9,34,20000,680000,1040000,512,0.008,100,2.170565575,0.369047619,1611.44766
9,35,20000,700000,1040000,512,0.008,100,1.97353445,0.395833333,1603.142279
9,36,20000,720000,1040000,512,0.008,100,1.949734312,0.410714286,1612.728822
9,37,20000,740000,1040000,512,0.008,100,1.963857647,0.398809524,1599.76264
9,38,20000,760000,1040000,512,0.008,100,1.938160971,0.420634921,1611.365486
9,39,20000,780000,1040000,512,0.008,100,2.006508078,0.389880952,1607.409928
9,40,20000,800000,1040000,512,0.008,100,1.95735443,0.408730159,1599.356568
9,41,20000,820000,1040000,512,0.008,100,1.980323065,0.408730159,1616.009422
9,42,20000,840000,1040000,512,0.008,100,1.876094978,0.436507937,1607.617577
9,43,20000,860000,1040000,512,0.008,100,1.967906751,0.416666667,1601.801086
9,44,20000,880000,1040000,512,0.008,100,1.971706767,0.39484127,1620.274512
9,45,20000,900000,1040000,512,0.008,100,1.925250772,0.423611111,1606.949782
9,46,20000,920000,1040000,512,0.008,100,2.072547894,0.379960317,1613.786104
9,47,20000,940000,1040000,512,0.008,100,2.063175704,0.408730159,1598.315695
9,48,20000,960000,1040000,512,0.008,100,1.961760979,0.408730159,1616.478503
9,49,20000,980000,1040000,512,0.008,100,1.796872497,0.443452381,1611.902018
9,50,20000,1000000,1040000,512,0.008,100,2.023524757,0.418650794,1612.179348
9,51,20000,1020000,1040000,512,0.008,100,1.861973375,0.420634921,1609.2846
17,1,10000,10000,270000,512,0.008,79.65823364,2.417982608,0.169921875,1254.122753
17,2,10000,20000,270000,512,0.008,79.65823364,12.25854814,0.150390625,1713.002239
17,3,10000,30000,270000,512,0.008,79.65823364,3.33653231,0.267578125,1735.349916
17,4,10000,40000,270000,512,0.008,79.65823364,2.160081461,0.3046875,1721.140608
17,5,10000,50000,270000,512,0.008,79.65823364,1.965983219,0.31640625,1734.626015
17,6,10000,60000,270000,512,0.008,79.65823364,1.926442489,0.33203125,1676.303989
17,7,10000,70000,270000,512,0.008,79.65823364,1.807211868,0.373046875,1749.847678
17,8,10000,80000,270000,512,0.008,79.65823364,1.778457709,0.349609375,1771.819002
17,9,10000,90000,270000,512,0.008,79.65823364,1.773397073,0.369140625,1774.404817
17,10,10000,100000,270000,512,0.008,79.65823364,1.692824535,0.404296875,1779.766953
17,11,10000,110000,270000,512,0.008,79.65823364,1.644682474,0.421875,1774.510024
17,12,10000,120000,270000,512,0.008,79.65823364,1.620138623,0.443359375,1754.944884
17,13,10000,130000,270000,512,0.008,79.65823364,1.6811653,0.396484375,1756.830641
17,14,10000,140000,270000,512,0.008,79.65823364,1.585534774,0.453125,1747.851603
17,15,10000,150000,270000,512,0.008,79.65823364,1.555765674,0.439453125,1761.869448
17,16,10000,160000,270000,512,0.008,79.65823364,1.532063723,0.46484375,1748.560846
17,17,10000,170000,270000,512,0.008,79.65823364,1.473240249,0.4765625,1777.809203
17,18,10000,180000,270000,512,0.008,79.65823364,1.541470401,0.478515625,1763.689898
17,19,10000,190000,270000,512,0.008,79.65823364,1.693754524,0.45703125,1750.90041
17,20,10000,200000,270000,512,0.008,79.65823364,1.566090547,0.45703125,1742.815475
17,21,10000,210000,270000,512,0.008,79.65823364,1.334991075,0.556640625,1750.110143
17,22,10000,220000,270000,512,0.008,79.65823364,1.277877923,0.564453125,1746.876153
17,23,10000,230000,270000,512,0.008,79.65823364,1.251467951,0.564453125,1748.296999
17,24,10000,240000,270000,512,0.008,79.65823364,1.610304259,0.4921875,1758.12133
17,25,10000,250000,270000,512,0.008,79.65823364,1.517100614,0.5,1768.571999
17,26,10000,260000,270000,512,0.008,79.65823364,1.240845561,0.55859375,1741.081152
18,1,10000,10000,110000,512,0.008,6.897709906,6.419107288,0.09765625,667.218544
18,2,10000,20000,110000,512,0.008,6.897709906,3.891539365,0.099609375,973.2854077
18,3,10000,30000,110000,512,0.008,6.897709906,2.351691529,0.099609375,969.7059822
18,4,10000,40000,110000,512,0.008,6.897709906,2.314397946,0.099609375,972.6921035
18,5,10000,50000,110000,512,0.008,6.897709906,2.323194057,0.1015625,970.5160114
18,6,10000,60000,110000,512,0.008,6.897709906,2.325750679,0.1015625,963.7772768
18,7,10000,70000,110000,512,0.008,6.897709906,2.318769932,0.1015625,972.6507376
18,8,10000,80000,110000,512,0.008,6.897709906,2.319661006,0.1015625,983.2804365
18,9,10000,90000,110000,512,0.008,6.897709906,2.319670737,0.1015625,983.6396835
18,10,10000,100000,110000,512,0.008,6.897709906,2.320439562,0.1015625,971.7687075
19,1,10000,10000,500000,512,0.008,100,355.0246115,0.125,765.4345001
19,2,10000,20000,500000,512,0.008,100,16.3183803,0.15234375,1441.312321
19,3,10000,30000,500000,512,0.008,100,3.277822062,0.234375,1493.939329
19,4,10000,40000,500000,512,0.008,100,2.342401259,0.27734375,1483.303719
19,5,10000,50000,500000,512,0.008,100,1.975192964,0.306640625,1479.254766
19,6,10000,60000,500000,512,0.008,100,1.891034216,0.333984375,1488.483597
19,7,10000,70000,500000,512,0.008,100,1.98075261,0.296875,1471.275148
19,8,10000,80000,500000,512,0.008,100,1.97036463,0.30859375,1470.141435
19,9,10000,90000,500000,512,0.008,100,1.928388201,0.34765625,1479.700845
19,10,10000,100000,500000,512,0.008,100,1.818656199,0.345703125,1459.126656
19,11,10000,110000,500000,512,0.008,100,1.788987957,0.34375,1480.44673
19,12,10000,120000,500000,512,0.008,100,1.790995508,0.369140625,1466.408849
19,13,10000,130000,500000,512,0.008,100,1.747329935,0.35546875,1472.569617
19,14,10000,140000,500000,512,0.008,100,1.771164075,0.359375,1482.032459
19,15,10000,150000,500000,512,0.008,100,1.702106118,0.392578125,1475.084014
19,16,10000,160000,500000,512,0.008,100,1.65826679,0.41796875,1494.206835
19,17,10000,170000,500000,512,0.008,100,1.688562341,0.416015625,1476.184805
19,18,10000,180000,500000,512,0.008,100,1.605983637,0.447265625,1484.424473
19,19,10000,190000,500000,512,0.008,100,1.56749887,0.431640625,1484.077056
19,20,10000,200000,500000,512,0.008,100,1.564687721,0.45703125,1482.366881
19,21,10000,210000,500000,512,0.008,100,1.639268741,0.42578125,1465.872922
19,22,10000,220000,500000,512,0.008,100,1.58873982,0.47265625,1465.464305
19,23,10000,230000,500000,512,0.008,100,1.571856096,0.435546875,1474.744041
19,24,10000,240000,500000,512,0.008,100,1.537382245,0.478515625,1466.037113
19,25,10000,250000,500000,512,0.008,100,1.508896708,0.501953125,1455.112241
19,26,10000,260000,500000,512,0.008,100,1.480497181,0.4765625,1483.80043
19,27,10000,270000,500000,512,0.008,100,1.514031738,0.453125,1469.013683
19,28,10000,280000,500000,512,0.008,100,1.482874058,0.494140625,1460.334757
19,29,10000,290000,500000,512,0.008,100,1.50377658,0.484375,1470.368264
19,30,10000,300000,500000,512,0.008,100,1.493538745,0.490234375,1481.868659
19,31,10000,310000,500000,512,0.008,100,1.498254336,0.47265625,1485.443664
19,32,10000,320000,500000,512,0.008,100,1.467593782,0.513671875,1473.075192
19,33,10000,330000,500000,512,0.008,100,1.536620609,0.466796875,1463.372966
19,34,10000,340000,500000,512,0.008,100,1.45760373,0.474609375,1487.610565
19,35,10000,350000,500000,512,0.008,100,1.347051457,0.53125,1475.596296
19,36,10000,360000,500000,512,0.008,100,1.410543352,0.5234375,1467.096984
19,37,10000,370000,500000,512,0.008,100,1.400323391,0.521484375,1473.669198
19,38,10000,380000,500000,512,0.008,100,1.419186354,0.509765625,1485.622478
19,39,10000,390000,500000,512,0.008,100,1.388589345,0.53515625,1466.548852
19,40,10000,400000,500000,512,0.008,100,1.396962687,0.54296875,1468.842558
19,41,10000,410000,500000,512,0.008,100,1.331169017,0.541015625,1481.900568
19,42,10000,420000,500000,512,0.008,100,1.366384856,0.5625,1471.258674
19,43,10000,430000,500000,512,0.008,100,1.334588081,0.556640625,1460.548744
19,44,10000,440000,500000,512,0.008,100,1.295735478,0.578125,1483.586411
19,45,10000,450000,500000,512,0.008,100,1.288765527,0.556640625,1486.273699
19,46,10000,460000,500000,512,0.008,100,1.315622121,0.56640625,1485.581758
19,47,10000,470000,500000,512,0.008,100,1.342179388,0.546875,1476.983709
19,48,10000,480000,500000,512,0.008,100,1.298575729,0.5625,1466.644488
19,49,10000,490000,500000,512,0.008,100,1.287712313,0.5546875,1490.986126
